"","Date","Site","Sat","LINEAGEQA","PIXELQA","RADSATQA","SRAEROSOLQA","SRATMOSOPACITYQA","SRB1","SRB2","SRB3","SRB4","SRB5","SRB6","SRB7","SRCLOUDQA","SatDate"
"1440",2017-08-16,"S1",8,2,324,0,68,NA,113,218.333333333333,146,78,76.6666666666667,76.6666666666667,65,NA,2017-08-16
"1441",2017-08-17,"S1",7,2,68,0,NA,8,210.333333333333,278.666666666667,183.666666666667,122.666666666667,69.3333333333333,NA,58.3333333333333,40,2017-08-17
"1442",2017-08-24,"S1",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2017-08-24
"1443",2017-08-25,"S1",8,2,324,0,68,NA,211.333333333333,265.333333333333,157,60,39.6666666666667,39.6666666666667,34,NA,2017-08-25
"1444",2017-09-01,"S1",8,2,324,0,68,NA,206.333333333333,341.333333333333,223.333333333333,126.666666666667,71,71,53.6666666666667,NA,2017-09-01
"1445",2017-09-02,"S1",7,2,68,0,NA,28,421.666666666667,436,343.666666666667,276.666666666667,124.666666666667,NA,76.6666666666667,40,2017-09-02
"1446",2017-09-09,"S1",7,2,68,0,NA,186,541.666666666667,643.666666666667,487.666666666667,459,280.333333333333,NA,181.333333333333,32,2017-09-09
"1447",2017-09-10,"S1",8,2,324,0,68,NA,266.333333333333,338,204,97.3333333333333,46.6666666666667,46.6666666666667,32.3333333333333,NA,2017-09-10
"1448",2017-09-17,"S1",8,2,324,0,68,NA,138.666666666667,248.333333333333,165.333333333333,85.3333333333333,59,59,43.6666666666667,NA,2017-09-17
"1449",2017-09-25,"S1",7,2,68,0,NA,8,179.666666666667,241.666666666667,183.333333333333,139,93,NA,39.3333333333333,38.6666666666667,2017-09-25
"1450",2017-09-26,"S1",8,2,992,0,8,NA,5176,5140.66666666667,5219.33333333333,5482,1871.66666666667,1871.66666666667,2075.33333333333,NA,2017-09-26
"1451",2017-10-03,"S1",8,2,324,0,68,NA,110.333333333333,192,133.666666666667,76.6666666666667,72,72,56.3333333333333,NA,2017-10-03
"1452",2017-10-04,"S1",7,2,68,0,NA,9,273.666666666667,283,198.666666666667,168,73.3333333333333,NA,69,37.3333333333333,2017-10-04
"1453",2017-10-11,"S1",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2017-10-11
"1454",2017-10-12,"S1",8,2,324,0,68,NA,179.666666666667,205.333333333333,131,46.6666666666667,36.3333333333333,36.3333333333333,31.6666666666667,NA,2017-10-12
"1455",2017-10-19,"S1",8,2,328,0,80,NA,276,337.666666666667,299.333333333333,331,356.666666666667,356.666666666667,250,NA,2017-10-19
"1456",2017-10-20,"S1",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2017-10-20
"1457",2017-10-27,"S1",7,2,68,0,NA,9,233.666666666667,248.333333333333,213,141.333333333333,90.6666666666667,NA,66.3333333333333,34.6666666666667,2017-10-27
"1458",2017-10-28,"S1",8,2,324,0,68,NA,233.333333333333,245,168,90,57.3333333333333,57.3333333333333,43,NA,2017-10-28
"1459",2017-11-04,"S1",8,2,992,0,8,NA,7061.33333333333,7442.33333333333,7455.66666666667,7393.33333333333,4922.33333333333,4922.33333333333,3554.66666666667,NA,2017-11-04
"1460",2017-11-05,"S1",7,2,68,0,NA,8,245,261,162,119,27,NA,0,10.6666666666667,2017-11-05
"1461",2017-11-12,"S1",7,2,224,0,NA,12,1283,1438.33333333333,1592.66666666667,1974.66666666667,2219.33333333333,NA,2164.33333333333,2,2017-11-12
"1462",2017-11-13,"S1",8,2,608,0,58.6666666666667,NA,933.666666666667,1179.33333333333,1280.33333333333,1720,1761.66666666667,1761.66666666667,1684,NA,2017-11-13
"1463",2017-11-20,"S1",8,2,352,0,164,NA,366.333333333333,460.666666666667,464,557.666666666667,578,578,494,NA,2017-11-20
"1464",2017-11-21,"S1",7,2,68,0,NA,24,577.333333333333,561.333333333333,554.333333333333,584,519.666666666667,NA,427.333333333333,0,2017-11-21
"1465",2017-11-28,"S1",7,2,68,0,NA,8,225,228,131,123,86.6666666666667,NA,79.6666666666667,36,2017-11-28
"1466",2017-11-29,"S1",8,2,992,0,8,NA,2616.33333333333,2619.33333333333,2644.66666666667,2839.33333333333,1729,1729,1679,NA,2017-11-29
"1467",2017-12-06,"S1",8,2,324,0,68,NA,70,107.666666666667,72,41.6666666666667,42.3333333333333,42.3333333333333,31.6666666666667,NA,2017-12-06
"1468",2017-12-07,"S1",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2017-12-07
"1469",2017-12-14,"S1",7,2,68,0,NA,8,373.666666666667,372.333333333333,299,248.333333333333,104,NA,73,32,2017-12-14
"1470",2017-12-15,"S1",8,2,324,0,68,NA,236.666666666667,199.666666666667,130,67,39,39,29.3333333333333,NA,2017-12-15
"1471",2017-12-22,"S1",8,2,324,0,68,NA,70.3333333333333,114.666666666667,61.6666666666667,38,42,42,37,NA,2017-12-22
"1472",2017-12-23,"S1",7,2,224,0,NA,142,3005.33333333333,3118,3249,3464,2431,NA,2129.33333333333,2,2017-12-23
"1473",2017-12-30,"S1",7,2,68,0,NA,9,242.333333333333,267.666666666667,197.333333333333,174,154.333333333333,NA,98.3333333333333,32,2017-12-30
"1474",2017-12-31,"S1",8,2,992,0,8,NA,3703.66666666667,3576,3658,3897.33333333333,2078,2078,2155,NA,2017-12-31
"1475",2018-01-07,"S1",8,2,324,0,89.3333333333333,NA,184.666666666667,267.666666666667,250,303.333333333333,342.666666666667,342.666666666667,299.333333333333,NA,2018-01-07
"1476",2018-01-08,"S1",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2018-01-08
"1477",2018-01-15,"S1",7,2,68,0,NA,8,460.5,420,343.5,406,331.5,NA,199.5,0,2018-01-15
"1478",2018-01-16,"S1",8,2,324,0,68,NA,300,296.333333333333,224.666666666667,222.333333333333,218,218,182,NA,2018-01-16
"1479",2018-01-23,"S1",8,2,324,0,68,NA,83.3333333333333,148.666666666667,80.6666666666667,39,46.3333333333333,46.3333333333333,34,NA,2018-01-23
"1480",2018-01-24,"S1",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2018-01-24
"1481",2018-01-31,"S1",7,2,68,0,NA,8,235.333333333333,251,138.666666666667,137.333333333333,135.666666666667,NA,152,32,2018-01-31
"1482",2018-02-01,"S1",8,2,324,0,89.3333333333333,NA,433.666666666667,421.333333333333,349.333333333333,362,395,395,347,NA,2018-02-01
"1483",2018-02-08,"S1",8,2,324,0,68,NA,60.6666666666667,93.3333333333333,46,26.3333333333333,35.3333333333333,35.3333333333333,32.6666666666667,NA,2018-02-08
"1484",2018-02-09,"S1",7,2,68,0,NA,8,210.666666666667,187,105.666666666667,98,100,NA,93.6666666666667,32,2018-02-09
"1485",2018-02-16,"S1",7,2,224,2,NA,NA,20000,4718,4888.5,5124,2139.5,NA,1918,1.33333333333333,2018-02-16
"1486",2018-02-17,"S1",8,2,324,0,153.333333333333,NA,287.666666666667,300,259.666666666667,316.666666666667,321.333333333333,321.333333333333,286.666666666667,NA,2018-02-17
"1487",2018-02-24,"S1",8,2,324,0,68,NA,81,128.333333333333,72,46.6666666666667,54.6666666666667,54.6666666666667,42,NA,2018-02-24
"1488",2018-03-13,"S1",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2018-03-13
"1489",2018-03-20,"S1",7,2,68,0,NA,8,165,192,109.666666666667,88.6666666666667,69.3333333333333,NA,23.6666666666667,40,2018-03-20
"1490",2018-04-14,"S1",7,2,68,0,NA,8,263,254.5,184,184,116.5,NA,53.5,26.6666666666667,2018-04-14
"1491",2018-04-21,"S1",7,2,68,0,NA,8,244,323.333333333333,227.333333333333,187.666666666667,125.666666666667,NA,86,40,2018-04-21
"1492",2018-04-22,"S1",8,2,324,0,68,NA,230.666666666667,280.666666666667,169,92.6666666666667,83.6666666666667,83.6666666666667,66.3333333333333,NA,2018-04-22
"1493",2018-04-29,"S1",8,2,992,0,8,NA,895,1093.66666666667,997,1005.66666666667,965.333333333333,965.333333333333,858.333333333333,NA,2018-04-29
"1494",2018-05-08,"S1",8,2,324,0,68,NA,310.666666666667,538.333333333333,281.333333333333,91,63.3333333333333,63.3333333333333,51.3333333333333,NA,2018-05-08
"1495",2018-05-15,"S1",8,2,324,0,68,NA,431.666666666667,756.666666666667,488.666666666667,328.333333333333,285.666666666667,285.666666666667,243.666666666667,NA,2018-05-15
"1496",2018-05-16,"S1",7,2,68,0,NA,8,389,577.333333333333,353,212,142,NA,89.6666666666667,40,2018-05-16
"1497",2018-05-23,"S1",7,2,80,0,NA,8,674.666666666667,920.333333333333,733.333333333333,589.333333333333,520.666666666667,NA,476,40,2018-05-23
"1498",2018-06-01,"S1",7,2,68,0,NA,8,294,431,290.666666666667,188,142,NA,82.6666666666667,40,2018-06-01
"1499",2018-06-08,"S1",7,2,181.333333333333,0,NA,8,929.333333333333,1169,1077,956.333333333333,913.333333333333,NA,778.666666666667,40,2018-06-08
"1500",2018-06-24,"S1",7,2,181.333333333333,0,NA,8,1075.66666666667,1351.33333333333,1290.66666666667,1193.33333333333,1116.66666666667,NA,952.333333333333,40,2018-06-24
"1501",2018-07-03,"S1",7,2,68,0,NA,8,310,435.333333333333,301.666666666667,182.333333333333,130,NA,106.333333333333,40,2018-07-03
"1502",2018-07-27,"S1",8,2,324,0,68,NA,417,609,444,360.666666666667,377.666666666667,377.666666666667,324.333333333333,NA,2018-07-27
"1503",2018-08-11,"S1",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2018-08-11
"1504",2018-08-12,"S1",8,2,324,0,68,NA,324.666666666667,469.666666666667,290.666666666667,140.333333333333,81.6666666666667,81.6666666666667,63.3333333333333,NA,2018-08-12
"1505",2007-01-01,"S2",7,2,68,0,NA,8,313,305.666666666667,235.333333333333,194,97.3333333333333,NA,50.3333333333333,32,2007-01-01
"1506",2007-01-17,"S2",7,2,68,0,NA,8,236.666666666667,273,225.333333333333,180.666666666667,128,NA,121.333333333333,32,2007-01-17
"1507",2007-01-26,"S2",7,2,68,0,NA,19,295,239,216.666666666667,148.666666666667,112,NA,71,32,2007-01-26
"1508",2007-02-02,"S2",7,2,68,0,NA,9,297,408,275,267,95,NA,133,10.6666666666667,2007-02-02
"1509",2007-02-27,"S2",7,2,68,0,NA,15,280.666666666667,248.666666666667,165,183,109,NA,84.6666666666667,32,2007-02-27
"1510",2007-03-15,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2007-03-15
"1511",2007-03-31,"S2",7,2,68,0,NA,8,306,356.666666666667,293,248.333333333333,138.333333333333,NA,118.333333333333,40,2007-03-31
"1512",2007-04-07,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2007-04-07
"1513",2007-04-16,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2007-04-16
"1514",2007-05-02,"S2",7,2,68,0,NA,51,542.333333333333,594.666666666667,538.666666666667,578.666666666667,521.333333333333,NA,456,2,2007-05-02
"1515",2007-05-09,"S2",7,2,68,0,NA,8,293,430,318,262,207.666666666667,NA,157,36,2007-05-09
"1516",2007-05-18,"S2",7,2,68,0,NA,8,443.666666666667,531.666666666667,435,382.333333333333,259.333333333333,NA,181,40,2007-05-18
"1517",2007-05-25,"S2",7,2,68,0,NA,8,455.333333333333,630,541.666666666667,519.666666666667,436,NA,376,40,2007-05-25
"1518",2007-06-03,"S2",7,2,68,0,NA,10,424,510,386.666666666667,319.666666666667,208,NA,157,40,2007-06-03
"1519",2007-06-19,"S2",7,2,68,0,NA,8,371.333333333333,580,386.666666666667,228,137,NA,92,40,2007-06-19
"1520",2007-06-26,"S2",7,2,68,0,NA,9,439.333333333333,689,506.666666666667,367.333333333333,279.333333333333,NA,230.666666666667,40,2007-06-26
"1521",2007-07-12,"S2",7,2,68,0,NA,8,344.666666666667,603,401.333333333333,235,140.333333333333,NA,117,40,2007-07-12
"1522",2007-07-21,"S2",7,2,68,0,NA,28,510.666666666667,663,519.666666666667,408.666666666667,305,NA,212.666666666667,40,2007-07-21
"1523",2007-08-22,"S2",7,2,68,0,NA,54,344.333333333333,418,293,255.333333333333,167.666666666667,NA,146.333333333333,40,2007-08-22
"1524",2007-08-29,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2007-08-29
"1525",2007-10-09,"S2",7,2,68,0,NA,65,312.666666666667,263.666666666667,297.666666666667,289.666666666667,250.333333333333,NA,189.333333333333,10.6666666666667,2007-10-09
"1526",2007-10-16,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2007-10-16
"1527",2007-10-25,"S2",7,2,68,0,NA,9,259,250.333333333333,193.666666666667,175.333333333333,111.666666666667,NA,88,40,2007-10-25
"1528",2007-11-01,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2007-11-01
"1529",2007-11-17,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2007-11-17
"1530",2007-12-03,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2007-12-03
"1531",2007-12-19,"S2",7,2,68,0,NA,9,328.666666666667,410.666666666667,311,207.666666666667,96.6666666666667,NA,90.3333333333333,32,2007-12-19
"1532",2007-12-28,"S2",7,2,68,0,NA,9,333.666666666667,407.666666666667,252,197.333333333333,150,NA,78,32,2007-12-28
"1533",2008-01-13,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2008-01-13
"1534",2008-01-20,"S2",7,2,68,0,NA,9,242,336,215,203.333333333333,91,NA,72,32,2008-01-20
"1535",2008-01-29,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2008-01-29
"1536",2008-03-24,"S2",7,2,68,0,NA,9,302,361,310,264,212,NA,169,10.6666666666667,2008-03-24
"1537",2008-04-02,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2008-04-02
"1538",2008-04-18,"S2",7,2,68,0,NA,8,334,332.5,297.5,290,194,NA,131.5,24,2008-04-18
"1539",2008-04-25,"S2",7,2,68,0,NA,8,592,681.333333333333,644.333333333333,673.666666666667,524,NA,438,2,2008-04-25
"1540",2008-05-04,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2008-05-04
"1541",2008-05-11,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2008-05-11
"1542",2008-05-20,"S2",7,2,68,0,NA,8,335,363,316,367,209,NA,216,2.66666666666667,2008-05-20
"1543",2008-05-27,"S2",7,2,68,0,NA,8,250.666666666667,316.666666666667,275.666666666667,247.333333333333,184,NA,112,40,2008-05-27
"1544",2008-06-05,"S2",7,2,68,0,NA,8,280.333333333333,333.333333333333,279.333333333333,247.666666666667,151,NA,133,40,2008-06-05
"1545",2008-06-12,"S2",7,2,96,0,NA,8,695,888,788.5,715,667,NA,563.5,21.3333333333333,2008-06-12
"1546",2008-06-21,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2008-06-21
"1547",2008-06-28,"S2",7,2,68,0,NA,8,591,758.333333333333,712,626,466,NA,394,40,2008-06-28
"1548",2008-07-07,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2008-07-07
"1549",2008-07-23,"S2",7,2,68,0,NA,45.3333333333333,403.666666666667,580.333333333333,433.666666666667,332.666666666667,199.666666666667,NA,158.333333333333,40,2008-07-23
"1550",2008-07-30,"S2",7,2,68,0,NA,8,343,534,425,362,253.333333333333,NA,180.666666666667,40,2008-07-30
"1551",2008-08-24,"S2",7,2,68,0,NA,9,394.666666666667,409.666666666667,346.333333333333,272.666666666667,181.666666666667,NA,102.666666666667,40,2008-08-24
"1552",2008-09-09,"S2",7,2,68,0,NA,9,309.333333333333,376,269.333333333333,203.333333333333,108,NA,106,40,2008-09-09
"1553",2008-09-16,"S2",7,2,68,0,NA,8,397.666666666667,436,407.666666666667,379.333333333333,271.333333333333,NA,233.333333333333,40,2008-09-16
"1554",2008-09-25,"S2",7,2,68,0,NA,9,366.666666666667,353.666666666667,299.666666666667,257,156,NA,94,40,2008-09-25
"1555",2008-10-02,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2008-10-02
"1556",2008-10-18,"S2",7,2,68,0,NA,9,245.666666666667,252,226,187.333333333333,109,NA,116,40,2008-10-18
"1557",2008-10-27,"S2",7,2,68,0,NA,24,348,297,256.333333333333,286,201.333333333333,NA,138.333333333333,18.6666666666667,2008-10-27
"1558",2008-11-03,"S2",7,2,68,0,NA,9,246,247,150,150,87,NA,30,10.6666666666667,2008-11-03
"1559",2008-11-12,"S2",7,2,68,0,NA,8,325.333333333333,323,250.333333333333,279,180.666666666667,NA,155,21.3333333333333,2008-11-12
"1560",2008-11-19,"S2",7,2,68,0,NA,9,273.666666666667,265.666666666667,253.333333333333,190.333333333333,107.333333333333,NA,78.3333333333333,32,2008-11-19
"1561",2008-12-05,"S2",7,2,68,0,NA,9,214.666666666667,262.666666666667,210.666666666667,156.666666666667,116.333333333333,NA,85.3333333333333,32,2008-12-05
"1562",2008-12-21,"S2",7,2,68,0,NA,8,146.666666666667,181,113,99.6666666666667,34.3333333333333,NA,12,32,2008-12-21
"1563",2008-12-30,"S2",7,2,68,0,NA,12,245,214,147,152,84.6666666666667,NA,63.6666666666667,32,2008-12-30
"1564",2009-01-06,"S2",7,2,68,0,NA,9,252.666666666667,270,179,151,96.3333333333333,NA,50.3333333333333,32,2009-01-06
"1565",2009-01-15,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2009-01-15
"1566",2009-01-31,"S2",7,2,68,0,NA,28,263,245.333333333333,184.333333333333,207.333333333333,106.333333333333,NA,66,32,2009-01-31
"1567",2009-03-11,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2009-03-11
"1568",2009-03-27,"S2",7,2,68,0,NA,8,226.5,223,182,165,114,NA,106,21.3333333333333,2009-03-27
"1569",2009-04-05,"S2",7,2,68,0,NA,8,270,233.666666666667,165.333333333333,178,118.666666666667,NA,98.3333333333333,40,2009-04-05
"1570",2009-04-21,"S2",7,2,68,0,NA,8,259.666666666667,268,184.666666666667,166.333333333333,113.333333333333,NA,101.666666666667,40,2009-04-21
"1571",2009-04-28,"S2",7,2,68,0,NA,8,638.666666666667,716.666666666667,687,708,606.333333333333,NA,496.333333333333,14.6666666666667,2009-04-28
"1572",2009-05-07,"S2",7,2,68,0,NA,8,294.666666666667,313.666666666667,233,230.666666666667,145.666666666667,NA,121.666666666667,40,2009-05-07
"1573",2009-05-14,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2009-05-14
"1574",2009-06-15,"S2",7,2,138.666666666667,0,NA,8,976.666666666667,1232.33333333333,1142.66666666667,1018.33333333333,935,NA,800,40,2009-06-15
"1575",2009-06-24,"S2",7,2,68,0,NA,8,417,635.333333333333,445.666666666667,260,183.333333333333,NA,154.333333333333,40,2009-06-24
"1576",2009-07-17,"S2",7,2,68,0,NA,8,538,719.666666666667,617.666666666667,525.666666666667,418.333333333333,NA,338,37.3333333333333,2009-07-17
"1577",2009-07-26,"S2",7,2,68,0,NA,8,438,522.333333333333,380,294,218.333333333333,NA,168.333333333333,32,2009-07-26
"1578",2009-08-02,"S2",7,2,96,0,NA,8,517.333333333333,641,570,531,407.666666666667,NA,333,40,2009-08-02
"1579",2009-08-18,"S2",7,2,68,0,NA,9,251,331.666666666667,241.666666666667,185,138,NA,67.3333333333333,40,2009-08-18
"1580",2009-08-27,"S2",7,2,68,0,NA,8,316.666666666667,377.333333333333,283.666666666667,181,172.666666666667,NA,132.333333333333,40,2009-08-27
"1581",2009-09-12,"S2",7,2,68,0,NA,10,337,361,258.333333333333,220.333333333333,149.666666666667,NA,98.6666666666667,40,2009-09-12
"1582",2009-09-28,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2009-09-28
"1583",2009-10-14,"S2",7,2,68,0,NA,8,249,232,194,182,124.666666666667,NA,102.333333333333,40,2009-10-14
"1584",2009-10-30,"S2",7,2,224,0,NA,173,1095,1160.33333333333,1227,1374.33333333333,1297.66666666667,NA,1090.66666666667,0,2009-10-30
"1585",2009-11-15,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2009-11-15
"1586",2009-11-22,"S2",7,2,68,0,NA,8,247.666666666667,322.333333333333,223.333333333333,181.666666666667,108.333333333333,NA,67.6666666666667,32,2009-11-22
"1587",2009-12-01,"S2",7,2,68,0,NA,9,301,268,219.666666666667,171.333333333333,104.666666666667,NA,97,32,2009-12-01
"1588",2009-12-17,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2009-12-17
"1589",2009-12-24,"S2",7,2,68,0,NA,9,285,319,241.666666666667,193,84.6666666666667,NA,50.6666666666667,32,2009-12-24
"1590",2010-01-02,"S2",7,2,68,0,NA,8,275.333333333333,281,206.666666666667,182.333333333333,98.3333333333333,NA,64,32,2010-01-02
"1591",2010-01-09,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2010-01-09
"1592",2010-01-25,"S2",7,2,68,0,NA,9,274,419.333333333333,298.666666666667,186.333333333333,112,NA,58,32,2010-01-25
"1593",2010-02-26,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2010-02-26
"1594",2010-03-14,"S2",7,2,68,0,NA,8,213.333333333333,275.333333333333,218.333333333333,229,131.666666666667,NA,93.3333333333333,32,2010-03-14
"1595",2010-03-30,"S2",7,2,68,0,NA,9,272.666666666667,355,262,234.666666666667,128.666666666667,NA,102,40,2010-03-30
"1596",2010-04-08,"S2",7,2,68,0,NA,9,363.666666666667,464,336.333333333333,295.333333333333,184.666666666667,NA,136,40,2010-04-08
"1597",2010-04-15,"S2",7,2,68,0,NA,9,316.333333333333,383.333333333333,331.666666666667,322,217,NA,132,29.3333333333333,2010-04-15
"1598",2010-04-24,"S2",7,2,68,0,NA,8,345.333333333333,371,312.666666666667,307,214,NA,124,40,2010-04-24
"1599",2010-05-10,"S2",7,2,68,0,NA,8,305,368,301.333333333333,249.666666666667,151.333333333333,NA,105.333333333333,40,2010-05-10
"1600",2010-05-26,"S2",7,2,68,0,NA,8,327.666666666667,463.333333333333,354.333333333333,224.666666666667,150,NA,91,40,2010-05-26
"1601",2010-06-02,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2010-06-02
"1602",2010-06-18,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2010-06-18
"1603",2010-06-27,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2010-06-27
"1604",2010-07-04,"S2",7,2,68,0,NA,9,457,564.333333333333,493,435,349,NA,250.666666666667,40,2010-07-04
"1605",2010-07-13,"S2",7,2,68,0,NA,8,404.666666666667,501.666666666667,354.333333333333,276,171,NA,119,40,2010-07-13
"1606",2010-08-05,"S2",7,2,68,0,NA,8,291,393,262.666666666667,195,128.333333333333,NA,104,40,2010-08-05
"1607",2010-08-14,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2010-08-14
"1608",2010-09-15,"S2",7,2,68,0,NA,8,309,325,239,272,93,NA,23,13.3333333333333,2010-09-15
"1609",2010-10-01,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2010-10-01
"1610",2010-10-08,"S2",7,2,68,0,NA,9,217,208,130.5,145.5,87,NA,77.5,21.3333333333333,2010-10-08
"1611",2010-11-02,"S2",7,2,68,0,NA,8,225.666666666667,206,158.333333333333,169.333333333333,117,NA,60,32,2010-11-02
"1612",2010-11-09,"S2",7,2,68,0,NA,8,212.333333333333,232,172,153,120,NA,51.3333333333333,32,2010-11-09
"1613",2010-11-18,"S2",7,2,68,0,NA,8,335,286,197.666666666667,187.333333333333,117,NA,99.3333333333333,32,2010-11-18
"1614",2010-11-25,"S2",7,2,68,0,NA,9,273.666666666667,273,211,181,131,NA,102.666666666667,32,2010-11-25
"1615",2010-12-11,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2010-12-11
"1616",2011-01-12,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2011-01-12
"1617",2011-01-28,"S2",7,2,68,0,NA,9,181.333333333333,204.333333333333,187.666666666667,167.666666666667,96.6666666666667,NA,55.6666666666667,32,2011-01-28
"1618",2011-02-13,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2011-02-13
"1619",2011-02-22,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2011-02-22
"1620",2011-03-01,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2011-03-01
"1621",2011-03-17,"S2",7,2,68,0,NA,8.33333333333333,260.666666666667,318,183.333333333333,200.666666666667,171,NA,127,29.3333333333333,2011-03-17
"1622",2011-03-26,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2011-03-26
"1623",2011-04-11,"S2",7,2,68,0,NA,8,451.666666666667,425.333333333333,397,409.666666666667,331.666666666667,NA,284.333333333333,18.6666666666667,2011-04-11
"1624",2011-04-18,"S2",7,2,68,0,NA,8,573,656.333333333333,603.333333333333,595,523.333333333333,NA,477.333333333333,27.3333333333333,2011-04-18
"1625",2011-04-27,"S2",7,2,68,0,NA,8,279,294,197,185.333333333333,147.333333333333,NA,100.333333333333,40,2011-04-27
"1626",2011-05-04,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2011-05-04
"1627",2011-05-13,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2011-05-13
"1628",2011-05-20,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2011-05-20
"1629",2011-05-29,"S2",7,2,68,0,NA,8,395.666666666667,462,374.333333333333,342.333333333333,249.333333333333,NA,235.666666666667,29.3333333333333,2011-05-29
"1630",2011-06-05,"S2",7,2,68,0,NA,8,435,528.666666666667,449.666666666667,381,281.666666666667,NA,225.666666666667,40,2011-06-05
"1631",2011-06-14,"S2",7,2,68,0,NA,8,265.666666666667,304,200.666666666667,214.333333333333,115,NA,77,40,2011-06-14
"1632",2011-06-21,"S2",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2011-06-21
"1633",2011-06-30,"S2",7,2,68,0,NA,8,375.666666666667,470,323.666666666667,243.333333333333,174.333333333333,NA,108.333333333333,40,2011-06-30
"1634",2011-07-07,"S2",7,2,96,0,NA,8,663,833,759.333333333333,708.333333333333,679,NA,558.666666666667,40,2011-07-07
